Version,Model,Transmission,Fuel,City,Road,Average
CC COUPE 4PTS 2.0L 4CIL 200HP DSG TURBO FSI,2015,DSG,Gasolina,10.8,19.2,13.45
4PTS 3.0L 6CIL 310HP TIPTRONIC QUATTRO FSI TURBO,2016,TIPTRONIC,Gasolina,10.8,17.1,12.95
AWD 4PTAS 2.0L 4CIL 268HP MAN TURBO,2016,MAN,Gasolina,10.8,16.1,12.68
CC COUPE 4PTAS 2.0L 4CIL 200HP DSG TURBO FSI,2016,DSG,Gasolina,10.8,19.2,13.45
CC COUPE 4PTAS 2.0L 4CIL 200HP DSG TURBO FSI,2017,DSG,Gasolina,10.8,19.2,13.45
TURBO 3PTS 1.6L 4CIL 100HP MAN,2011,MAN,Gasolina,10.75,17.5,14.4
3PTS 1.6L 4CIL 100HP MAN,2011,MAN,Gasolina,10.75,17.54,14.41
CABRIO 3PTS 1.6L 4CIL 122HP AUT,2011,AUT,Gasolina,10.75,18.18,14.56
3PTS 1.6L 4CIL 100HP MAN,2012,MAN,Gasolina,10.75,17.54,14.41
CC 4PTS 2.0L 4CIL 200HP DSG FSI TURBO,2013,DSG,Gasolina,10.75,16.04,12.62
LIMITED 4PTS 3.6L 6CIL 295HP AUT,2014,AUT,Gasolina,10.75,16.39,12.72
CC 4PTS 2.0L 4CIL 200HP DSG TURBO,2014,DSG,Gasolina,10.75,15.87,12.58
4PTS 2.4L 4CIL 172HP AUT,2011,AUT,Gasolina,10.7,16.53,12.72
4PTS 2.4L 4CIL 172HP AUT,2012,AUT,Gasolina,10.7,16.53,12.72
4PTS 2.4L 4CIL 172HP AUT,2013,AUT,Gasolina,10.7,16.53,12.72
SEDAN 4PTS 2.0L 4CIL 225HP STRONIC TURBO QUATTRO,2015,STRONIC,Gasolina,10.7,17.1,12.87
COUPE 2PTS 2.0L 4CIL 225HP STRONIC FSI TURBO QUATTRO,2015,STRONIC,Gasolina,10.7,17.1,12.87
SPORTBACK 5PTS 2.0L 4CIL 225HP STRONIC FSI TURBO QUATTRO,2015,STRONIC,Gasolina,10.7,17.1,12.87
3PTAS 2.0L 4CIL 225HP STRONIC QUATTRO FSI TURBO,2016,STRONIC,Gasolina,10.7,17.1,12.87
CABRIO 2PTAS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2016,STRONIC,Gasolina,10.7,17.1,12.87
3PTAS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2016,STRONIC,Gasolina,10.7,17.1,12.87
SPORTBACK 5PTAS 1.8L 4CIL 177HP MULTITRONIC FRONT FSI TURBO,2016,MULTIT,Gasolina,10.7,15.1,12.31
SPORTBACK 5PTAS 2.0L 4CIL TFSI 225HP S TRONIC QUATTRO FSI TURBO,2016,STRONIC,Gasolina,10.7,17.1,12.87
SPORTBACK 5PTAS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2016,STRONIC,Gasolina,10.7,17.1,12.87
4PTAS 2.0L 4CIL225HP STRONIC QUATTRO,2017,S TRONIC,Gasolina,10.7,17.1,12.87
3PTAS 2.0L 4CIL 225HP STRONIC QUATTRO FSI TURBO,2017,STRONIC,Gasolina,10.7,17.1,12.87
3PTAS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2017,STRONIC,Gasolina,10.7,17.1,12.87
CABRIO 2PTAS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2017,STRONIC,Gasolina,10.7,17.1,12.87
SPORTBACK 5PTAS 1.8L 4CIL 177HP MULTITRONIC FRONT FSI TURBO,2017,MULTIT,Gasolina,10.7,15.1,12.31
SPORTBACK 5PTAS 2.0L 4CIL TFSI 225HP S TRONIC QUATTRO FSI TURBO,2017,STRONIC,Gasolina,10.7,17.1,12.87
SPORTBACK 5PTAS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2017,STRONIC,Gasolina,10.7,17.1,12.87
4PTAS 3.0L 4CIL 333HP S TRONIC QUATTRO FSI TURBO,2017,STRONIC,Gasolina,10.7,16.1,12.6
4PTAS 3.0L 4CIL 333HP S TRONIC QUATTRO FSI TURBO,2016,STRONIC,Gasolina,10.7,16.1,12.6
LIMITED 4PTS 3.6L 6CIL 283HP AUT,2011,AUT,Gasolina,10.68,15.38,12.38
LIMITED 4PTS 3.6L 6CIL 283HP AUT,2012,AUT,Gasolina,10.68,15.38,12.38
LIMITED 4PTS 3.6L 6CIL 283HP AUT,2013,AUT,Gasolina,10.68,15.38,12.38
4PTS 2.0L 4CIL 220HP AUT TURBO,2014,AUT,Gasolina,10.67,17.26,12.88
SEDAN 4PTS 2.0L 4CIL 180HP MULTITRONIC FSI TURBO,2013,MULTITRONIC,Gasolina,10.66,18.89,13.26
sDrive 18iA 2PTS 2.0L 4CIL 156HP AUT TURBO,2016,AUT,Gasolina,10.64,18.87,14.63
4PTS 2.0L 4CIL 180HP MULTITRONIC TFSI TURBO,2014,MULTITRONIC,Gasolina,10.64,18.87,13.24
COUPE 4PTAS 2.0L 4CIL 245HP TURBO AUT,2018,AUT,Gasolina,10.64,14.71,13.53
sDRIVE20iA 5PTS 2.0L 4CIL 184HP AUT TURBO,2012,AUT,Gasolina,10.63,17.24,14.24
sDrive 20iA 5PTS 2.0L 4CIL 184HP AUT TURBO,2013,AUT,Gasolina,10.63,17.24,14.24
4PTS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2013,STRONIC,Gasolina,10.61,14.52,12.07
COUPE 2PTS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2013,STRONIC,Gasolina,10.61,14.52,12.07
SPORTBACK 5PTS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2013,STRONIC,Gasolina,10.61,14.52,12.07
CABRIO 2PTS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2013,STRONIC,Gasolina,10.61,14.52,12.07
COUPE 2PTS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,2013,STRONIC,Gasolina,10.61,14.52,12.07
SPORTBACK 5PTS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,2013,STRONIC,Gasolina,10.61,14.52,12.07
CABRIO 2PTS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,2013,STRONIC,Gasolina,10.61,14.52,12.07
4PTS 6CIL 3.0L 333HP STRONIC QUATTRO TURBO,2013,STRONIC,Gasolina,10.6,14.52,12.07
2PTS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,2013,STRONIC,Gasolina,10.6,14.52,12.07
4PTS 3.0L 6CIL 333HP STRONIC QUATTRO TURBO,2014,S TRONIC,Gasolina,10.6,14.71,12.12
SEDAN 4PTS 3.0L 6CIL 272HP STRONIC FSI TURBO QUATTRO,2015,STRONIC,Gasolina,10.6,14.6,12.09
COUPE 2PTS 3.0L 6CIL 272HP STRONIC FSI TURBO QUATTRO,2015,STRONIC,Gasolina,10.6,14.6,12.09
CABRIO 2PTS 3.0L 6CIL 272HP STRONIC FSI TURBO QUATTRO,2015,STRONIC,Gasolina,10.6,14.6,12.09
SPORTBACK 5PTS 3.0L 6CIL 272 HP STRONIC FSI TURBO QUATTRO,2015,STRONIC,Gasolina,10.6,14.6,12.09
COUPE 2PTS 3.0L 6CIL 333HP STRONIC FSI TURBO QUATTRO,2015,STRONIC,Gasolina,10.6,14.6,12.09
SPORTBACK 5PTS 3.0L 6CIL 333HP STRONIC FSI TURBO QUATTRO,2015,STRONIC,Gasolina,10.6,14.6,12.09
SEDAN 4PTS 3.0L 6CIL 333HP STRONIC FSI TURBO QUATTRO,2015,STRONIC,Gasolina,10.6,14.6,12.09
4PTS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2016,S TRONIC,Gasolina,10.6,14.5,12.06
3PTAS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2016,STRONIC,Gasolina,10.6,14.6,12.09
CABRIO 2PTAS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2016,STRONIC,Gasolina,10.6,14.6,12.09
SPORTBACK 5PTAS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,2016,STRONIC,Gasolina,10.6,14.6,12.09
4PTAS 3.0L 6CIL 272HP STRONIC FSI QUATTRO TURBO,2017,S TRONIC,Gasolina,10.6,14.6,12.09
COUPE AWD 2PTAS 3.5L 6CIL 573HP TURBO AUT DCT,2017,AUT,Gasolina,10.6,10.8,12.05
PREMIUM COUPE AWD 2PTAS 3.5L 6CIL 573HP AUT DCT,2017,AUT,Gasolina,10.6,10.8,12.05
3PTAS 3.0L 6CIL 340HP TURBO AUT,2017,AUT,Gasolina,10.6,17.2,14.2
COUPE 2PTAS 3.0L 6CIL 340HP TURBO AUT,2017,AUT,Gasolina,10.6,17.2,14.2
S 2PTS 3.4L 6CIL 303HP MAN,2011,MAN,Gasolina,10.59,12.82,11.49
S 2PTS 3.4L 6CIL 303HP PDK,2011,PDK,Gasolina,10.59,12.65,11.43
S 2PTS 3.4L 6CIL 320HP MAN,2012,MAN,Gasolina,10.59,12.82,11.49
S 2PTS 3.4L 6CIL 320HP PDK,2012,PDK,Gasolina,10.59,12.66,11.43
3.6R AWD 4PTS 3.6L 6CIL 256HP CVT,2015,CVT,Gasolina,10.59,17.13,12.79
3.6R LIMITED AWD 4PTS 3.6L 6CIL 256HP CVT,2016,CVT,Gasolina,10.59,17.13,12.79
SEDAN 4PTS 2.8L 6CIL 204HP MULTITRONIC FRONT FSI,2013,MULTITRONIC,Gasolina,10.57,16.65,12.65
CGI 4PTS 3.5L 6CIL 302HP,2012,AUT,Gasolina,10.52,17.86,12.91
CGI 4PTS 3.5L 6CIL 302HP AUT,2013,AUT,Gasolina,10.52,17.86,12.91
4PTS 3.7L 6CIL 327HP AUT,2014,AUT,Gasolina,10.5,17.2,12.73
4PTS 3.7L 6CIL 327HP AUT,2015,AUT,Gasolina,10.5,17.2,12.73
4PTS 3.7L 6CIL 327HP AUT,2016,AUT,Gasolina,10.5,17.2,12.73
SEDAN 4PTAS 4.4L 8CIL. 449HP AUT BITURBO,2016,AUT,Gasolina,10.5,17.6,12.83
3PTAS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,2016,STRONIC,Gasolina,10.5,16.8,12.63
SPORTBACK 5PTAS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,2016,STRONIC,Gasolina,10.5,15.9,12.39
5PTAS 2.5L 5CIL 367HP STRONIC QUATTRO FSI TURBO,2016,STRONIC,Gasolina,10.5,16.7,12.61
SEDAN 4PTAS 3.0L 6CIL 333HP STRONIC QUATTRO TURBO,2016,STRONIC,Gasolina,10.5,15.1,12.17
COUPE 3PTAS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBP,2016,STRONIC,Gasolina,10.5,16.8,12.63
3PTAS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,2017,STRONIC,Gasolina,10.5,16.8,12.63
SPORTBACK 5PTAS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,2017,STRONIC,Gasolina,10.5,15.9,12.39
5PTAS 2.5L 5CIL 367HP STRONIC QUATTRO FSI TURBO,2017,STRONIC,Gasolina,10.5,16.7,12.61
SEDAN 4PTAS 3.0L 6CIL 333HP STRONIC QUATTRO TURBO,2017,STRONIC,Gasolina,10.5,15.1,12.17
COUPE 3PTAS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBP,2017,STRONIC,Gasolina,10.5,16.8,12.63
4PTS 2.5L 5CIL 170HP TIP,2013,TIPTRONIC,Gasolina,10.42,18.22,12.91
COUPE AMG 4PTAS 2.0L 4CIL 381HP AUT TURBO,2016,AUT,Gasolina,10.42,16.67,13.92
AMG 4X4 5PTAS 2.0L 4CIL 381HP AUT TURBO,2016,AUT,Gasolina,10.42,16.39,13.85
AMG 4PTAS 2.0L 4CIL 381HP TURBO AUT,2018,AUT,Gasolina,10.42,16.67,13.92
CGI 5PTAS 2.0L 4CIL 381HP TURBO AUT,2018,AUT,Gasolina,10.42,16.39,13.85
4PTS 2.5L 5CIL 170HP TIP,2012,TIP,Gasolina,10.42,18.22,12.9
AWD 5PTAS 2.0L 4CIL 320HP AUT TURBO,2016,AUT,Gasolina,10.41,15.15,12.12
SPORTBACK 5PTAS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,2016,STRONIC,Gasolina,10.4,15.8,12.29
SPORTBACK 5PTS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,2017,STRONIC,Gasolina,10.4,15.8,12.29
SPORT 4PTS 2.0L 4CIL 272HP AUT TURBO,2014,AUT,Gasolina,10.37,17.77,12.76
SPORT 4PTS 2.0L 4CIL 272HP AUT TURBO,2015,AUT,Gasolina,10.37,17.77,12.76
4PTS 2.0L 4CIL 180HP MULTITRONIC TURBO FSI,2011,MULTITRONIC,Gasolina,10.31,17.86,12.73
4PTS 2.0L 4CIL 180HP MULTITRONIC FRONT FSI TURBO,2012,MULTITRONIC,Gasolina,10.31,17.86,12.73
4PTS 1.8L 4CIL 154HP AUT,2011,AUT,Gasolina,10.3,19.23,14.41
4PTS 3.5L 6CIL 290HP CVT,2011,CVT,Gasolina,10.3,15.5,12.13
4PTS 3.5L 6CIL 290HP CVT,2012,CVT,Gasolina,10.3,15.5,12.13
CGI COUPE 2PTS 1.8L 4CIL 201HP AUT TURBO,2012,AUT,Gasolina,10.3,18.86,14.33
CGI COUPE 2PTS 1.8L 4CIL 201HP AUT TURBO,2012,AUT,Gasolina,10.3,18.86,14.33
4PTS 3.5L 6CIL 290HP CVT,2013,CVT,Gasolina,10.3,15.5,12.13
CGI COUPE 2PTS 1.8L 4CIL 201HP AUT TURBO,2013,AUT,Gasolina,10.3,18.86,14.33
CGI COUPE 2PTS 1.8L 4CIL 201HP AUT TURBO,2013,AUT,Gasolina,10.3,18.86,14.33
4PTS 3.5L 6CIL 290HP CVT,2014,CVT,Gasolina,10.3,15.5,12.13
4PTS 3.5L 6CIL 290HP CVT,2015,CVT,Gasolina,10.3,15.5,12.13
CGI COUPE 2PTS 1.8L 4CIL 201HP AUT TURBO,2014,AUT,Gasolina,10.3,18.8,14.32
5PTS 2.5L 5CIL 310HP STRONIC FSI TURBO QUATTRO,2015,STRONIC,Gasolina,10.3,16.1,12.29
TOURING 4PTS 2.4L 4CIL 173HP AUT,2014,AUT,Gasolina,10.25,15.98,12.22
4PTS 3.0L 6CIL 310HP STRONIC TFSI QUATTRO TURBO,2014,S TRONIC,Gasolina,10.2,15.38,12.03
SPORTBACK 5PTS 3.0L 6CIL 310HP STRONIC TFSI QUATTRO TURBO,2014,S TRONIC,Gasolina,10.2,15.38,12.03
COUPE 2PTAS 3.5L 6CIL 333HP AUT TURBO,2016,AUT,Gasolina,10.2,17.54,13.96
SEDAN 4PTS 3.7L 6CIL 327HP AUT,2012,AUT,Gasolina,10.2,15.8,12.14
SEDAN 4PTS 3.0L 6CIL 310HP STRONIC QUATTRO FSI TURBO,2013,STRONIC,Gasolina,10.2,15.59,12.08
SPORTBACK 5PTS 3.0L 6CIL 310HP S TRONIC QUATTRO FSI TURBO,2013,STRONIC,Gasolina,10.2,15.59,12.08
SEDAN 4PTS 3.7L 6CIL 327HP AUT,2013,AUT,Gasolina,10.2,15.8,12.14
SEDAN 4PTS 3.0L 6CIL 310HP STRONIC FSI TURBO QUATTRO,2015,STRONIC,Gasolina,10.2,15.5,12.05
SPORTBACK 5PTS 3.0L 6CIL 310HP STRONIC FSI TURBO QUATTRO,2015,STRONIC,Gasolina,10.2,15.5,12.05
CONVERTIBLE 2PTAS 3.0L 6CIL 431HP AUT TURBO,2016,AUT,Gasolina,10.2,15.8,12.14
COUPÉ 2PTS 2.5L 5CIL 340HP MAN QUATTRO FSI TURBO,2013,MAN,Gasolina,10.17,15.76,12.1
ROADSTER 2PTS 2.5L 5CIL 340HP MAN QUATTRO FSI TURBO,2013,MAN,Gasolina,10.17,15.76,12.1
COUPÉ 2PTS 2.5L 5CIL 340HP STRONIC QUATTRO FSI TURBO,2013,STRONIC,Gasolina,10.17,15.76,12.1
ROADSTER 2PTS 2.5L 5CIL 340HP STRONIC QUATTRO FSI TURBO,2013,STRONIC,Gasolina,10.17,15.76,12.1
CGI 4PTS 1.8L 4L 154HP AUT TURBO,2012,AUT,Gasolina,10.1,18.52,14.09
CGI 4PTS 1.8L 4L 154HP AUT TURBO,2013,AUT,Gasolina,10.1,18.52,14.09
CGI 4PTS 1.8L 4L 154HP AUT TURBO,2014,AUT,Gasolina,10.1,18.5,14.08
4PTS 2.0L 4CIL 225HP STRONIC QUATTRO TURBO,2016,S TRONIC,Gasolina,10.1,16.1,12.14
4PTAS 3.7L 6CIL 330HP AUT,2016,AUT,Gasolina,10.1,15.9,12.08
4PTS 2.3L 6CIL 166HP AUT,2011,AUT,Gasolina,10.02,15.93,12.03
SXT PREMIUM 4PTS 3.6 6CIL 292HP AUT,2014,AUT,Gasolina,10.01,15.48,11.9
RALLYE REDLINE 4PTS 3.6 6CIL 292HP AUT,2014,AUT,Gasolina,10.01,15.48,11.9
WRX SE AWD 5PTS 2.5L 4CIL 265HP MAN TURBO,2012,MAN,Gasolina,10,14.4,11.59
COUPE 2PTS 2.0L 4CIL 184HP AUT TURBO,2016,AUT,Gasolina,10,20.4,14.37
CONVERTIBLE 2PTAS 3.5L 6CIL 333HP AUT TURBO,2016,AUT,Gasolina,10,16.95,13.65
4PTS 3.0L 6CIL 270HP AUT,2011,AUT,Gasolina,9.91,17,12.2
4PTS 1.8L 4CIL 184HP AUT,2011,AUT,Gasolina,9.9,18.18,13.84
LX SEDAN 4PTS 3.5L 6CIL 271HP AUT,2011,AUT,Gasolina,9.9,17.4,12.28
EX SEDAN 4PTS 3.5L 6CIL 271HP AUT,2011,AUT,Gasolina,9.9,17.4,12.28
SEDAN 4PTS 3.7L 6CIL 330HP AUT,2012,AUT,Gasolina,9.9,15.8,11.9
CGI 4PTS 1.8L 4CIL 181HP AUT TURBO,2012,AUT,Gasolina,9.9,18.18,13.84
CGI 4PTS 1.8L 4CIL 201HP AUT TURBO,2012,AUT,Gasolina,9.9,18.18,13.84
EX L SEDAN 4PTS 3.5L 6CIL 271HP AUT,2012,AUT,Gasolina,9.9,17.4,12.28
SEDAN 4PTS 3.7L 6CIL 330HP AUT,2013,AUT,Gasolina,9.9,15.8,11.9
CGI 4PTS 1.8L 4CIL 181HP AUT TURBO,2013,AUT,Gasolina,9.9,18.18,13.84
CGI 4PTS 1.8L 4CIL 201HP AUT TURBO,2013,AUT,Gasolina,9.9,18.18,13.84
4PTS 3.7L 6CIL 330HP AUT,2014,AUT,Gasolina,9.9,15.8,11.9
4PTS 3.7L 6CIL 330HP AUT,2015,AUT,Gasolina,9.9,15.8,11.9
CGI 4PTS 1.8L 4CIL 181HP AUT TURBO,2014,AUT,Gasolina,9.9,18.1,13.82
LX SEDAN 4PTS 2.4L 4CIL 185HP CVT,2016,CVT,Gasolina,9.9,18.2,13.84
EXL SEDAN 4PTS 2.4L 4CIL 185HP CVT,2016,CVT,Gasolina,9.9,18.2,13.84
SPORT 4PTS 2.4L 4CIL 189HP CVT,2016,CVT,Gasolina,9.9,18.2,13.84
EXL SEDAN 4PTAS 2.4L 4CIL 185HP AUT CVT,2017,AUT,Gasolina,9.9,18.2,13.84
LX SEDAN 4PTAS 2.4L 4CIL 185HP CVT,2017,,Gasolina,9.9,18.2,13.84
SPORT 4PTAS 2.4L 4CIL 189HP CVT,2017,,Gasolina,9.9,18.2,13.84
4PTS 2.0L 4CIL 200HP TFSI DSG TURBO,2011,TIP,Gasolina,9.82,16.04,11.9
CC 4PTS 2.0L 4CIL 200HP TFSI DSG TURBO,2011,TIP,Gasolina,9.82,16.04,11.9
CC 4PTS 2.0L 4CIL 200HP DSG FSI TURBO,2012,DSG,Gasolina,9.82,16.04,11.9
SEDAN 4PTS 3.0L 6CIL 258HP AUT,2012,AUT,Gasolina,9.81,15.27,13.07
SEDAN 4PTS 3.0L 6CIL 306HP MAN TURBO,2012,MAN,Gasolina,9.81,15.27,13.07
xDRIVE28iA 5PTS 2.0L 4CIL 245HP AUT TURBO,2012,AUT,Gasolina,9.81,15.62,13.16
EX COUPE 2PTS 3.5L 6CIL 271HP AUT,2011,AUT,Gasolina,9.8,17.1,12.13
4PTS 3.5L 6CIL 280HP AUT,2011,AUT,Gasolina,9.8,15.2,11.66
CGI 4PTS 1.8L 4CIL 181HP AUT TURBO,2012,AUT,Gasolina,9.8,16.66,13.41
COUPE 2PTS 3.5L 6CIL 271HP AUT,2012,AUT,Gasolina,9.8,17.1,12.13
4PTS 3.5L 6CIL 280HP AUT,2012,AUT,Gasolina,9.8,16.2,13.3
SEDAN 4PTS 3.0L 6CIL 306HP AUT TURBO,2012,AUT,Gasolina,9.8,18.18,13.75
2WD 4PTS 3.5L 6CIL 280HP AUT,2013,AUT,Gasolina,9.8,16.2,13.3
SEDAN 4PTS 3.0L 6CIL 306HP AUT TURBO,2013,AUT,Gasolina,9.8,18.18,13.75
CGI 4PTS 1.8L 4CIL 181HP AUT TURBO,2013,AUT,Gasolina,9.8,16.66,13.41
4PTS 3.5L 6CIL 280HP AUT,2014,AUT,Gasolina,9.8,16.3,11.94
CGI 4PTS 2.0L 4CIL 181HP AUT TURBO,2014,AUT,Gasolina,9.8,16.6,13.39
SEDAN 4PTS 3.0L 6CIL 306HP AUT TURBO,2016,AUT,Gasolina,9.8,18.18,13.75
AWD 4PTAS 2.0L 4CIL 268HP CVT TURBO,2016,CVT,Gasolina,9.8,14.3,11.42
COUPE S 2PTAS 2.5L 6CIL 350HP PDK,2016,PDK,Gasolina,9.8,17.3,12.18
COUPE S 2PTAS 2.5L 6CIL 350HP PDK,2017,PDK,Gasolina,9.8,17.3,12.18
SEDAN 5PTAS 2.3L 4CIL 275HP TURBO AUT,2018,AUT,Gasolina,9.79,15.36,11.7
4PTS 3.6L 6CIL 280HP TIP,2013,TIPTRONIC,Gasolina,9.77,17.08,12.1
POLICE INTERCEP. AWD 4PTS 3.5L 6CIL 288HP AUT,2014,AUT,Gasolina,9.77,15.62,13.13
POLICE INTERCEP. FWD 4PTS 3.5L 6CIL 365HP AUT,2014,AUT,Gasolina,9.77,15.62,13.13
4PTS 3.5L 6CIL 288HP MAN,2016,AUT,Gasolina,9.77,15.62,11.75
4PTS 3.5L 6CIL 365HP MAN,2016,AUT,Gasolina,9.77,15.62,11.75
4PTS 3.6L 6CIL 280HP DSG,2014,DSG,Gasolina,9.76,17.08,12.09
4PTS 2.0L 4CIL 250HP AUT TURBO,2015,AUT,Gasolina,9.74,17.77,12.23
4PTS 3.7L 6CIL 300HP AUT,2016,AUT,Gasolina,9.71,15.64,11.71
S 2PTS 3.4L 6CIL 325HP MAN,2013,MAN,Gasolina,9.71,15.65,11.71
4PTS 2.0L 4CIL 250HP AUT TURBO,2014,AUT,Gasolina,9.71,17.77,12.2
3PTS 3.0L 6CIL 320HP AUT TURBO,2016,AUT,Gasolina,9.71,17.24,13.47
COUPE 2PTS 3.0L 6CIL 326HP AUT TURBO,2016,AUT,Gasolina,9.71,16.95,13.4
4PTS 1.8L 4CIL 201HP AUT,2011,AUT,Gasolina,9.7,16.39,13.26
COUPÉ 2PTS 2.0L 4CIL 211HP S TRONIC TURBO,2011,S TRONIC,Gasolina,9.7,17.24,13.46
ROADSTER 2PTS 2.0L 4CIL 211HP S TRONIC TURBO,2011,S TRONIC,Gasolina,9.7,17.24,13.46
COUPE 3PTS 3.7L 6CIL 330HP AUT,2012,AUT,Gasolina,9.7,15.4,11.64
COUPÉ 2PTS 2.0L 4CIL 211HP S TRONIC FRONT TURBO,2012,S TRONIC,Gasolina,9.7,17.24,13.46
ROADSTER 2PTS 2.0L 4CIL 211HP S TRONIC FRONT TURBO,2012,S TRONIC,Gasolina,9.7,17.24,13.46
SEDAN 4PTS 3.0L 6CIL 306HP AUT TURBO,2012,AUT,Gasolina,9.7,16.86,13.37
SEDAN SE WRX AWD 4PTS 2.5L 4CIL 265HP MAN TURBO,2012,MAN,Gasolina,9.7,14.6,11.43
COUPE 2PTS 3.7L 6CIL 330HP AUT,2013,AUT,Gasolina,9.7,15.4,11.64
3/5PTS 3.0L 6CIL 320HP AUT TURBO,2013,AUT,Gasolina,9.7,17.24,13.46
SEDAN 4PTS 3.0L 6CIL 306HP AUT TURBO,2013,AUT,Gasolina,9.7,16.66,13.32
2PTS 3.7L 6CIL 329HP AUT,2014,AUT,Gasolina,9.7,15.4,11.64
2PTS 3.7L 6CIL 329HP AUT,2015,AUT,Gasolina,9.7,15.4,11.64
5PTS 3.0L 6CIL 326HP AUT TURBO,2016,AUT,Gasolina,9.7,16.94,13.39
S 2PTS 3.4L 6CIL 325HP MAN,2016,MAN,Gasolina,9.7,15.6,11.69
COUPE 2PTS 3.7L 6CIL 329HP AUT,2016,AUT,Gasolina,9.7,15.4,11.64
COUPE S 2PTAS 2.5L 6CIL 350HP MAN,2016,MAN,Gasolina,9.7,15.2,11.59
COUPE S 2PTAS 2.5L 6CIL 350HP MAN,2017,MAN,Gasolina,9.7,15.2,11.59
C 4PTAS 3.6L 6CIL 295HP AUT,2016,AUT,Gasolina,9.68,16.56,11.91
4PTS 3.6L 6CIL 280HP TIP,2012,TIP,Gasolina,9.64,16.62,11.89
4PTS 2.0L 4CIL 240HP AUT,2014,AUT,Gasolina,9.62,15.32,12.93
4PTS 3.7L 6CIL 305HP AUT,2014,AUT,Gasolina,9.62,15.32,12.93
4PTS 2.0L 4CIL 240HP AUT TURBO,2015,AUT,Gasolina,9.62,15.32,12.93
4PTS 3.7L 6CIL 300HP AUT,2015,AUT,Gasolina,9.62,15.32,12.93
COUPE 4PTAS 3.5L 6CIL 333HP AUT BITURBO,2016,AUT,Gasolina,9.62,16.95,13.32
COUPE 4PTAS 3.5L 6CIL 333HP BITURBO AUT,2018,AUT,Gasolina,9.62,16.95,13.32
xDrive 28iA 5PTS 2.0L 4CIL 245HP AUT TURBO,2013,AUT,Gasolina,9.61,15.62,13
CGI 4PTS 1.8L 4CIL 201HP AUT TURBO,2013,AUT,Gasolina,9.61,15.62,13
FWD 5PTS 2.5L 5CIL 254HP AUT TURBO,2013,AUT,Gasolina,9.61,16.94,11.93
FWD 5PTS 2.5L 5CIL 254HP AUT TURBO,2014,AUT,Gasolina,9.61,16.94,11.93
GRAN COUPE 4PTS 3.0L 6CIL 320HP AUT,2016,AUT,Gasolina,9.61,17.24,13.38
SH-AWD 4PT S3.7L 6CIL 305HP AUT,2012,AUT,Gasolina,9.6,14.9,11.43
SH-AWD 4PTS 3.7L 6CIL 305HP AUT,2013,AUT,Gasolina,9.6,14.9,11.43
CGI 4PTS 2.0L 4CIL 208HP AUT TURBO,2014,AUT,Gasolina,9.6,15.6,12.98
CGI CONVERTIBLE 2PTS 2.0L 4CIL 208HP AUT TURBO,2014,AUT,Gasolina,9.6,15.6,12.98
CGI COUPE 2PTS 2.0L 4CIL 208HP AUT TURBO,2014,AUT,Gasolina,9.6,15.6,12.98
4PTS 2.0L 4CIL 220HP AUT TURBO,2013,AUT,Gasolina,9.56,15.9,11.65
SEDAN 4PTS 3.0L 6CIL 290HP TIPTRONIC QUATTRO FSI TURBO,2013,TIPTRONIC,Gasolina,9.54,14.97,11.4
CONVERTIBLE 2PTAS 3.0L 6CIL 367HP TURBO AUT,2018,AUT,Gasolina,9.52,16.67,13.18
SEDAN 4PTS 3.6L 6CIL 318HP AUT,2014,AUT,Gasolina,9.52,16.11,11.67
4PTS 3.6L 6CIL 318HP AUT,2015,AUT,Gasolina,9.52,16.11,11.67
COUPE 2PTS 3.0L 6CIL 370HP AUT BITURBO,2016,AUT,Gasolina,9.52,15.63,12.93
